Time,Temperature
26.01528041,8.099584575
26.01528041,7.928727681
26.01528041,7.757870786
26.01528041,7.587013892
26.01528041,7.416156998
26.01528041,7.245300103
26.01528041,1.607022591
26.01528041,1.436165697
26.51601554,12.02959662
26.51601554,11.85873973
26.51601554,11.68788283
26.51601554,11.51702594
26.51601554,11.34616904
26.51601554,11.17531215
26.51601554,11.00445525
26.51601554,10.83359836
26.51601554,10.66274147
26.51601554,10.49188457
26.51601554,10.32102768
26.51601554,10.15017078
26.51601554,9.979313888
26.51601554,9.808456994
26.51601554,9.6376001
26.51601554,9.466743205
26.51601554,9.295886311
26.51601554,9.125029417
26.51601554,8.954172522
26.51601554,8.783315628
26.51601554,8.612458734
26.51601554,8.441601839
26.51601554,8.270744945
26.51601554,8.099888051
26.51601554,7.929031156
26.51601554,7.758174262
26.51601554,7.587317368
26.51601554,7.416460474
26.51601554,7.245603579
26.51601554,7.074746685
26.51601554,6.903889791
26.51601554,6.733032896
26.51601554,6.562176002
26.51601554,6.391319108
26.51601554,6.220462213
26.51601554,6.049605319
26.51601554,5.878748425
26.51601554,5.707891531
26.51601554,5.537034636
26.51601554,5.366177742
26.51601554,5.195320848
26.51601554,5.024463953
26.51601554,4.853607059
26.51601554,1.949039856
26.51601554,1.778182962
26.51601554,1.607326067
27.01675066,11.51732941
27.01675066,10.83390184
27.01675066,10.66304494
27.01675066,9.979617364
27.01675066,9.80876047
27.01675066,9.637903575
27.01675066,9.467046681
27.01675066,8.100191527
27.01675066,7.929334632
27.01675066,7.758477738
27.01675066,7.587620844
27.01675066,7.416763949
27.01675066,7.245907055
27.01675066,7.075050161
27.01675066,6.904193267
27.01675066,6.733336372
27.01675066,6.562479478
27.01675066,6.391622584
27.01675066,6.220765689
27.01675066,6.049908795
27.01675066,5.879051901
27.01675066,5.708195006
27.01675066,5.537338112
27.01675066,5.366481218
27.01675066,5.195624323
27.01675066,5.024767429
27.01675066,4.853910535
27.01675066,2.120200226
27.01675066,1.949343332
27.01675066,1.778486437
27.01675066,1.607629543
27.51748579,9.638207051
27.51748579,9.467350157
27.51748579,7.929638108
27.51748579,7.758781214
27.51748579,5.366784694
27.51748579,5.195927799
27.51748579,5.025070905
27.51748579,4.854214011
27.51748579,3.316501962
27.51748579,3.145645068
27.51748579,2.974788173
27.51748579,2.803931279
27.51748579,2.633074385
27.51748579,2.46221749
27.51748579,2.291360596
27.51748579,2.120503702
27.51748579,1.949646808
28.01822091,9.638510527
28.01822091,9.467653633
28.01822091,9.296796738
28.01822091,9.125939844
28.01822091,8.95508295
28.01822091,8.100798478
28.01822091,7.929941584
28.01822091,7.75908469
28.01822091,7.588227795
28.01822091,7.417370901
28.01822091,6.56308643
28.01822091,6.392229535
28.01822091,6.221372641
28.01822091,6.050515747
28.01822091,5.879658852
28.01822091,5.196231275
28.01822091,5.025374381
28.01822091,4.854517487
28.01822091,3.316805438
28.01822091,3.145948544
28.01822091,2.975091649
28.01822091,2.804234755
28.01822091,2.633377861
28.01822091,2.462520966
28.01822091,2.291664072
28.01822091,2.120807178
28.01822091,1.949950283
28.51895604,10.49309847
28.51895604,10.32224158
28.51895604,10.15138469
28.51895604,9.980527791
28.51895604,9.638814003
28.51895604,9.467957109
28.51895604,9.297100214
28.51895604,9.12624332
28.51895604,8.955386426
28.51895604,8.784529531
28.51895604,8.613672637
28.51895604,8.101101954
28.51895604,7.93024506
28.51895604,7.759388166
28.51895604,7.588531271
28.51895604,7.417674377
28.51895604,7.246817483
28.51895604,7.075960588
28.51895604,6.563389905
28.51895604,6.392533011
28.51895604,6.221676117
28.51895604,6.050819223
28.51895604,5.879962328
28.51895604,5.196534751
28.51895604,5.025677857
28.51895604,3.317108914
28.51895604,3.146252019
28.51895604,2.975395125
28.51895604,2.804538231
28.51895604,2.633681336
28.51895604,2.462824442
28.51895604,2.291967548
28.51895604,2.121110654
28.51895604,1.950253759
29.01969116,10.49340195
29.01969116,10.32254506
29.01969116,10.15168816
29.01969116,9.980831267
29.01969116,9.126546796
29.01969116,8.955689901
29.01969116,8.784833007
29.01969116,8.613976113
29.01969116,8.443119219
29.01969116,7.930548536
29.01969116,7.759691641
29.01969116,7.588834747
29.01969116,7.417977853
29.01969116,7.247120958
29.01969116,7.076264064
29.01969116,6.90540717
29.01969116,6.221979593
29.01969116,6.051122698
29.01969116,5.880265804
29.01969116,5.70940891
29.01969116,5.538552015
29.01969116,5.367695121
29.01969116,5.196838227
29.01969116,5.025981333
29.01969116,4.855124438
29.01969116,4.684267544
29.01969116,4.51341065
29.01969116,4.342553755
29.01969116,4.171696861
29.01969116,4.000839967
29.01969116,2.121414129
29.01969116,1.950557235
29.52042629,9.126850272
29.52042629,8.955993377
29.52042629,6.393139963
29.52042629,6.051426174
29.52042629,5.88056928
29.52042629,5.709712386
29.52042629,5.538855491
29.52042629,5.026284808
29.52042629,4.855427914
29.52042629,4.68457102
29.52042629,4.513714125
29.52042629,4.342857231
29.52042629,4.172000337
29.52042629,4.001143443
29.52042629,2.121717605
29.52042629,1.950860711
30.02116141,8.956296853
30.02116141,5.197445178
30.02116141,5.026588284
30.02116141,4.85573139
30.02116141,4.684874496
30.02116141,4.514017601
30.02116141,4.343160707
30.02116141,4.172303813
30.02116141,4.001446918
30.02116141,2.122021081
30.02116141,1.951164187
30.52189654,8.785743435
30.52189654,8.61488654
30.52189654,8.444029646
30.52189654,7.931458963
30.52189654,7.760602069
30.52189654,5.710319337
30.52189654,5.539462443
30.52189654,5.368605549
30.52189654,5.197748654
30.52189654,5.02689176
30.52189654,2.122324557
30.52189654,1.951467663
31.02263166,10.32375896
31.02263166,10.15290206
31.02263166,9.982045171
31.02263166,9.127760699
31.02263166,8.786046911
31.02263166,8.615190016
31.02263166,8.444333122
31.02263166,8.273476228
31.02263166,8.102619333
31.02263166,7.931762439
31.02263166,7.760905545
31.02263166,7.59004865
31.02263166,7.419191756
31.02263166,7.248334862
31.02263166,7.077477967
31.02263166,6.906621073
31.02263166,6.735764179
31.02263166,5.710622813
31.02263166,5.539765919
31.02263166,5.368909024
31.02263166,5.19805213
31.02263166,5.027195236
31.02263166,2.122628033
31.02263166,1.951771138
31.52336679,11.17834691
31.52336679,11.00749001
31.52336679,10.83663312
31.52336679,10.66577622
31.52336679,10.49491933
31.52336679,10.32406244
31.52336679,10.15320554
31.52336679,9.982348646
31.52336679,9.811491752
31.52336679,9.640634858
31.52336679,9.469777964
31.52336679,9.298921069
31.52336679,9.128064175
31.52336679,8.957207281
31.52336679,8.786350386
31.52336679,8.615493492
31.52336679,8.444636598
31.52336679,8.273779703
31.52336679,8.102922809
31.52336679,7.932065915
31.52336679,7.761209021
31.52336679,7.590352126
31.52336679,7.419495232
31.52336679,7.248638338
31.52336679,7.077781443
31.52336679,6.906924549
31.52336679,6.736067655
31.52336679,6.56521076
31.52336679,6.394353866
31.52336679,6.223496972
31.52336679,6.052640078
31.52336679,5.881783183
31.52336679,5.710926289
31.52336679,5.540069395
31.52336679,2.122931509
31.52336679,1.952074614
32.02410191,11.17865038
32.02410191,11.00779349
32.02410191,10.83693659
32.02410191,10.6660797
32.02410191,10.49522281
32.02410191,10.32436591
32.02410191,10.15350902
32.02410191,9.982652122
32.02410191,9.811795228
32.02410191,9.640938334
32.02410191,9.470081439
32.02410191,9.299224545
32.02410191,9.128367651
32.02410191,8.957510756
32.02410191,8.786653862
32.02410191,8.615796968
32.02410191,8.444940074
32.02410191,8.274083179
32.02410191,8.103226285
32.02410191,7.761512496
32.02410191,7.590655602
32.02410191,7.419798708
32.02410191,7.248941813
32.02410191,7.078084919
32.02410191,6.907228025
32.02410191,2.123234984
32.02410191,1.95237809
32.52483704,9.299528021
32.52483704,9.128671127
32.52483704,8.786957338
32.52483704,8.616100444
32.52483704,8.445243549
32.52483704,8.274386655
32.52483704,8.103529761
32.52483704,7.932672866
32.52483704,7.761815972
32.52483704,7.590959078
32.52483704,7.420102184
32.52483704,7.249245289
32.52483704,7.078388395
32.52483704,6.907531501
32.52483704,6.736674606
32.52483704,6.565817712
32.52483704,6.394960818
32.52483704,6.224103923
32.52483704,6.053247029
32.52483704,5.882390135
32.52483704,5.711533241
32.52483704,5.540676346
32.52483704,5.369819452
32.52483704,5.198962558
32.52483704,5.028105663
32.52483704,4.857248769
32.52483704,2.12353846
32.52483704,1.952681566
33.02557217,8.103833237
33.02557217,7.932976342
33.02557217,7.762119448
33.02557217,7.591262554
33.02557217,7.420405659
33.02557217,7.249548765
33.02557217,7.078691871
33.02557217,6.907834977
33.02557217,6.736978082
33.02557217,6.566121188
33.02557217,6.395264294
33.02557217,6.224407399
33.02557217,6.053550505
33.02557217,5.882693611
33.02557217,5.711836716
33.02557217,5.540979822
33.02557217,5.370122928
33.02557217,5.199266033
33.02557217,5.028409139
33.02557217,4.857552245
33.02557217,4.686695351
33.02557217,2.636412619
33.02557217,2.465555725
33.02557217,2.29469883
33.02557217,2.123841936
33.02557217,1.952985042
33.52630729,7.59156603
33.52630729,7.249852241
33.52630729,7.078995347
33.52630729,6.908138452
33.52630729,6.737281558
33.52630729,6.566424664
33.52630729,6.395567769
33.52630729,5.199569509
33.52630729,5.028712615
33.52630729,4.857855721
33.52630729,4.686998826
33.52630729,4.516141932
33.52630729,2.636716095
33.52630729,2.465859201
33.52630729,2.295002306
33.52630729,2.124145412
33.52630729,1.953288518
34.02704242,8.617010871
34.02704242,8.446153977
34.02704242,8.275297083
34.02704242,8.104440188
34.02704242,7.933583294
34.02704242,7.079298822
34.02704242,6.908441928
34.02704242,6.737585034
34.02704242,6.56672814
34.02704242,6.395871245
34.02704242,5.541586774
34.02704242,5.370729879
34.02704242,5.199872985
34.02704242,5.029016091
34.02704242,4.858159197
34.02704242,4.687302302
34.02704242,4.516445408
34.02704242,2.637019571
34.02704242,2.466162676
34.52777754,8.446457453
34.52777754,8.275600558
34.52777754,8.104743664
34.52777754,7.93388677
34.52777754,7.763029876
34.52777754,7.592172981
34.52777754,7.079602298
34.52777754,6.908745404
34.52777754,6.73788851
34.52777754,6.567031615
34.52777754,6.396174721
34.52777754,6.225317827
34.52777754,6.054460933
34.52777754,5.371033355
34.52777754,5.200176461
34.52777754,5.029319567
34.52777754,4.858462672
34.52777754,4.687605778
34.52777754,2.466466152
34.52777754,2.295609258
35.02851267,8.275904034
35.02851267,8.10504714
35.02851267,7.934190246
35.02851267,7.763333351
35.02851267,7.250762668
35.02851267,7.079905774
35.02851267,6.90904888
35.02851267,6.738191986
35.02851267,6.567335091
35.02851267,6.396478197
35.02851267,6.225621303
35.02851267,5.371336831
35.02851267,5.200479937
35.02851267,5.029623043
35.02851267,4.858766148
35.02851267,2.466769628
35.02851267,2.295912734
35.02851267,2.125055839
35.02851267,1.954198945
35.52924779,7.421923039
35.52924779,7.251066144
35.52924779,7.08020925
35.52924779,6.909352356
35.52924779,6.738495461
35.52924779,5.542497201
35.52924779,5.371640307
35.52924779,5.200783413
35.52924779,5.029926518
35.52924779,4.859069624
35.52924779,4.68821273
35.52924779,2.467073104
35.52924779,2.29621621
35.52924779,2.125359315
35.52924779,1.954502421
36.02998292,7.25136962
36.02998292,7.080512726
36.02998292,6.909655832
36.02998292,5.030229994
36.02998292,4.8593731
36.02998292,4.688516206
36.02998292,2.46737658
36.02998292,2.296519685
36.02998292,2.125662791
36.02998292,1.954805897
36.53071804,7.764243779
36.53071804,7.593386885
36.53071804,7.42252999
36.53071804,7.251673096
36.53071804,7.080816202
36.53071804,6.909959307
36.53071804,6.739102413
36.53071804,6.568245519
36.53071804,6.397388624
36.53071804,6.22653173
36.53071804,6.055674836
36.53071804,5.884817942
36.53071804,5.713961047
36.53071804,5.543104153
36.53071804,5.372247259
36.53071804,5.201390364
36.53071804,5.03053347
36.53071804,4.859676576
36.53071804,4.688819681
36.53071804,2.467680056
36.53071804,2.296823161
36.53071804,2.125966267
36.53071804,1.955109373
37.03145317,8.789688621
37.03145317,8.618831726
37.03145317,7.935404149
37.03145317,7.764547255
37.03145317,7.59369036
37.03145317,7.422833466
37.03145317,7.251976572
37.03145317,7.081119677
37.03145317,6.910262783
37.03145317,6.739405889
37.03145317,6.568548995
37.03145317,6.3976921
37.03145317,6.226835206
37.03145317,6.055978312
37.03145317,5.885121417
37.03145317,5.714264523
37.03145317,5.543407629
37.03145317,5.372550734
37.03145317,5.20169384
37.03145317,5.030836946
37.03145317,4.859980052
37.03145317,4.689123157
37.03145317,2.467983531
37.03145317,2.297126637
37.03145317,2.126269743
37.03145317,1.955412848
37.53218829,12.71970067
37.53218829,12.54884377
37.53218829,12.37798688
37.53218829,12.20712998
37.53218829,12.03627309
37.53218829,11.86541619
37.53218829,11.6945593
37.53218829,11.52370241
37.53218829,11.35284551
37.53218829,11.18198862
37.53218829,11.01113172
37.53218829,10.84027483
37.53218829,10.66941793
37.53218829,10.49856104
37.53218829,10.32770415
37.53218829,10.15684725
37.53218829,9.985990356
37.53218829,9.815133462
37.53218829,9.644276568
37.53218829,9.473419674
37.53218829,9.302562779
37.53218829,9.131705885
37.53218829,8.960848991
37.53218829,8.789992096
37.53218829,8.619135202
37.53218829,8.448278308
37.53218829,8.277421413
37.53218829,8.106564519
37.53218829,7.935707625
37.53218829,7.764850731
37.53218829,7.593993836
37.53218829,7.423136942
37.53218829,4.689426633
37.53218829,2.126573219
37.53218829,1.955716324
38.03292342,14.0868593
38.03292342,13.9160024
38.03292342,13.74514551
38.03292342,13.40343172
38.03292342,13.23257482
38.03292342,13.06171793
38.03292342,12.89086104
38.03292342,12.72000414
38.03292342,12.54914725
38.03292342,12.37829035
38.03292342,12.20743346
38.03292342,12.03657656
38.03292342,11.86571967
38.03292342,11.69486278
38.03292342,11.52400588
38.03292342,11.35314899
38.03292342,11.18229209
38.03292342,11.0114352
38.03292342,10.8405783
38.03292342,10.66972141
38.03292342,10.49886452
38.03292342,10.32800762
38.03292342,10.15715073
38.03292342,9.986293832
38.03292342,9.815436938
38.03292342,9.644580044
38.03292342,9.473723149
38.03292342,9.302866255
38.03292342,9.132009361
38.03292342,8.961152466
38.03292342,8.790295572
38.03292342,8.619438678
38.03292342,8.448581784
38.03292342,8.277724889
38.03292342,8.106867995
38.03292342,7.936011101
38.03292342,7.765154206
38.03292342,4.860587003
38.03292342,4.689730109
38.03292342,2.126876694
38.03292342,1.9560198
38.03292342,1.785162906
38.03292342,1.614306011
38.53365854,14.25801967
38.53365854,14.08716277
38.53365854,13.91630588
38.53365854,13.74544898
38.53365854,13.57459209
38.53365854,13.40373519
38.53365854,13.2328783
38.53365854,13.06202141
38.53365854,12.89116451
38.53365854,12.72030762
38.53365854,12.54945072
38.53365854,12.37859383
38.53365854,12.20773693
38.53365854,12.03688004
38.53365854,11.86602315
38.53365854,11.69516625
38.53365854,11.52430936
38.53365854,11.35345246
38.53365854,11.18259557
38.53365854,11.01173867
38.53365854,10.84088178
38.53365854,10.67002489
38.53365854,10.49916799
38.53365854,10.3283111
38.53365854,10.1574542
38.53365854,9.986597308
38.53365854,9.815740414
38.53365854,9.64488352
38.53365854,9.474026625
38.53365854,9.303169731
38.53365854,9.132312837
38.53365854,8.961455942
38.53365854,8.790599048
38.53365854,8.619742154
38.53365854,8.448885259
38.53365854,8.278028365
38.53365854,8.107171471
38.53365854,7.936314576
38.53365854,7.765457682
38.53365854,7.594600788
38.53365854,7.423743894
38.53365854,7.252886999
38.53365854,7.082030105
38.53365854,6.911173211
38.53365854,6.740316316
38.53365854,6.569459422
38.53365854,6.398602528
38.53365854,6.227745633
38.53365854,6.056888739
38.53365854,5.886031845
38.53365854,5.715174951
38.53365854,5.544318056
38.53365854,5.373461162
38.53365854,5.202604268
38.53365854,5.031747373
38.53365854,4.860890479
38.53365854,4.690033585
38.53365854,4.51917669
38.53365854,1.956323276
38.53365854,1.785466382
38.53365854,1.614609487
38.53365854,1.443752593
39.03439367,13.57489556
39.03439367,13.40403867
39.03439367,13.06232488
39.03439367,12.89146799
39.03439367,12.72061109
39.03439367,12.5497542
39.03439367,12.3788973
39.03439367,8.278331841
39.03439367,8.107474947
39.03439367,7.936618052
39.03439367,7.765761158
39.03439367,6.911476687
39.03439367,6.740619792
39.03439367,6.569762898
39.03439367,6.398906004
39.03439367,6.228049109
39.03439367,6.057192215
39.03439367,5.886335321
39.03439367,5.715478426
39.03439367,5.544621532
39.03439367,5.373764638
39.03439367,5.202907744
39.03439367,5.032050849
39.03439367,4.861193955
39.03439367,4.690337061
39.03439367,4.519480166
39.03439367,4.348623272
39.03439367,1.956626752
39.03439367,1.785769857
39.03439367,1.614912963
39.03439367,1.444056069
39.5351288,12.89177146
39.5351288,12.72091457
39.5351288,12.55005767
39.5351288,12.37920078
39.5351288,11.8666301
39.5351288,11.6957732
39.5351288,11.52491631
39.5351288,4.519783642
39.5351288,4.348926748
39.5351288,4.178069854
39.5351288,4.007212959
39.5351288,3.836356065
39.5351288,3.665499171
39.5351288,3.494642276
39.5351288,3.323785382
39.5351288,3.152928488
39.5351288,2.127787122
39.5351288,1.956930228
39.5351288,1.786073333
39.5351288,1.615216439
39.5351288,1.444359545
40.03586392,12.72121804
40.03586392,12.55036115
40.03586392,12.37950426
40.03586392,11.86693357
40.03586392,11.69607668
40.03586392,11.52521978
40.03586392,11.183506
40.03586392,11.0126491
40.03586392,10.84179221
40.03586392,10.67093531
40.03586392,10.32922152
40.03586392,10.15836463
40.03586392,9.987507736
40.03586392,9.816650841
40.03586392,9.474937053
40.03586392,9.304080158
40.03586392,9.133223264
40.03586392,8.96236637
40.03586392,8.620652581
40.03586392,8.449795687
40.03586392,8.278938793
40.03586392,8.108081898
40.03586392,7.082940532
40.03586392,6.912083638
40.03586392,5.545228484
40.03586392,5.374371589
40.03586392,5.203514695
40.03586392,3.153231964
40.03586392,2.982375069
40.03586392,2.128090598
40.03586392,1.957233703
40.53659905,8.450099163
40.53659905,8.279242268
40.53659905,7.083244008
40.53659905,6.912387114
40.53659905,5.716388854
40.53659905,5.54553196
40.53659905,5.374675065
40.53659905,5.203818171
40.53659905,3.153535439
40.53659905,2.128394074
40.53659905,1.957537179
40.53659905,1.786680285
40.53659905,1.615823391
40.53659905,1.444966496
41.03733417,8.10868885
41.03733417,7.937831956
41.03733417,6.91269059
41.03733417,6.741833696
41.03733417,5.545835435
41.03733417,4.862407858
41.03733417,4.691550964
41.03733417,4.52069407
41.03733417,4.349837175
41.03733417,3.32469581
41.03733417,3.153838915
41.03733417,2.982982021
41.03733417,2.812125127
41.03733417,2.641268232
41.03733417,2.128697549
41.03733417,1.957840655
41.03733417,1.786983761
41.03733417,1.616126866
41.03733417,1.445269972
41.5380693,8.108992326
41.5380693,7.938135431
41.5380693,6.912994066
41.5380693,6.742137171
41.5380693,6.571280277
41.5380693,4.69185444
41.5380693,4.520997545
41.5380693,4.350140651
41.5380693,3.154142391
41.5380693,2.983285497
41.5380693,2.812428602
41.5380693,2.641571708
41.5380693,1.958144131
41.5380693,1.787287237
41.5380693,1.616430342
41.5380693,1.445573448
42.03880442,8.109295802
42.03880442,7.938438907
42.03880442,7.25501133
42.03880442,7.084154436
42.03880442,6.913297542
42.03880442,6.742440647
42.03880442,4.350444127
42.03880442,2.641875184
42.03880442,2.129304501
42.03880442,1.958447607
42.03880442,1.787590712
42.03880442,1.616733818
42.53953955,7.938742383
42.53953955,7.084457912
42.53953955,5.03417518
42.53953955,4.863318286
42.53953955,4.692461391
42.53953955,4.521604497
42.53953955,4.350747603
42.53953955,4.179890709
42.53953955,4.009033814
42.53953955,3.83817692
42.53953955,3.667320026
42.53953955,3.496463131
42.53953955,3.325606237
42.53953955,3.154749343
42.53953955,2.983892448
42.53953955,2.813035554
42.53953955,2.64217866
42.53953955,2.471321766
42.53953955,1.958751083
42.53953955,1.787894188
42.53953955,1.617037294
42.53953955,1.4461804
43.04027467,7.084761387
43.04027467,5.20533555
43.04027467,5.034478656
43.04027467,4.863621762
43.04027467,4.692764867
43.04027467,4.521907973
43.04027467,4.351051079
43.04027467,4.180194184
43.04027467,4.00933729
43.04027467,3.838480396
43.04027467,3.667623501
43.04027467,3.496766607
43.04027467,3.325909713
43.04027467,3.155052819
43.04027467,2.984195924
43.04027467,2.81333903
43.04027467,2.642482136
43.04027467,1.61734077
43.04027467,1.446483876
43.5410098,8.281063123
43.5410098,8.110206229
43.5410098,7.255921758
43.5410098,7.085064863
43.5410098,6.743351075
43.5410098,6.57249418
43.5410098,6.401637286
43.5410098,6.230780392
43.5410098,6.059923498
43.5410098,5.889066603
43.5410098,5.718209709
43.5410098,5.547352815
43.5410098,5.37649592
43.5410098,5.205639026
43.5410098,5.034782132
43.5410098,4.18049766
43.5410098,4.009640766
43.5410098,1.446787351
43.5410098,1.275930457
44.04174492,8.964794176
44.04174492,8.793937282
44.04174492,8.281366599
44.04174492,8.110509705
44.04174492,7.427082128
44.04174492,7.256225233
44.04174492,7.085368339
44.04174492,6.914511445
44.04174492,6.743654551
44.04174492,6.572797656
44.04174492,6.401940762
44.04174492,6.231083868
44.04174492,6.060226973
44.04174492,5.889370079
44.04174492,5.718513185
44.04174492,5.54765629
44.04174492,5.376799396
44.04174492,5.205942502
44.04174492,5.035085608
44.04174492,4.180801136
44.04174492,4.009944242
44.04174492,1.447090827
44.04174492,1.276233933
44.04174492,1.105377039
44.04174492,0.934520144
44.54248005,9.135954547
44.54248005,8.965097652
44.54248005,8.794240758
44.54248005,8.281670075
44.54248005,7.256528709
44.54248005,7.085671815
44.54248005,6.914814921
44.54248005,6.743958026
44.54248005,6.573101132
44.54248005,6.402244238
44.54248005,6.231387343
44.54248005,6.060530449
44.54248005,5.889673555
44.54248005,5.718816661
44.54248005,5.547959766
44.54248005,5.377102872
44.54248005,5.206245978
44.54248005,5.035389083
44.54248005,4.864532189
44.54248005,4.693675295
44.54248005,4.5228184
44.54248005,4.351961506
44.54248005,4.181104612
44.54248005,4.010247718
44.54248005,3.839390823
44.54248005,3.668533929
44.54248005,3.497677035
44.54248005,3.32682014
44.54248005,3.155963246
44.54248005,2.985106352
44.54248005,2.814249457
44.54248005,1.276537409
44.54248005,1.105680514
44.54248005,0.93482362
45.04321518,8.965401128
45.04321518,8.62368734
45.04321518,8.452830445
45.04321518,8.281973551
45.04321518,6.573404608
45.04321518,6.402547714
45.04321518,4.181408088
45.04321518,4.010551193
45.04321518,3.839694299
45.04321518,3.668837405
45.04321518,3.49798051
45.04321518,3.327123616
45.04321518,3.156266722
45.04321518,2.985409828
45.04321518,2.814552933
45.04321518,2.643696039
45.04321518,1.10598399
45.04321518,0.935127096
45.5439503,8.282277027
45.5439503,7.940563238
45.5439503,3.498283986
45.5439503,3.327427092
45.5439503,3.156570198
45.5439503,2.985713303
45.5439503,2.814856409
45.5439503,2.473142621
45.5439503,2.302285726
45.5439503,2.131428832
45.5439503,1.960571938
45.5439503,1.789715043
45.5439503,1.618858149
45.5439503,1.448001255
45.5439503,1.27714436
45.5439503,1.106287466
45.5439503,0.935430572
46.04468543,8.111723608
46.04468543,7.940866714
46.04468543,7.77000982
46.04468543,7.599152925
46.04468543,7.428296031
46.04468543,7.257439137
46.04468543,6.403154665
46.04468543,6.232297771
46.04468543,6.061440877
46.04468543,5.890583982
46.04468543,5.719727088
46.04468543,5.036299511
46.04468543,4.865442617
46.04468543,4.694585722
46.04468543,4.523728828
46.04468543,4.352871934
46.04468543,4.182015039
46.04468543,4.011158145
46.04468543,3.840301251
46.04468543,3.669444356
46.04468543,3.498587462
46.04468543,2.644302991
46.04468543,2.473446096
46.04468543,2.302589202
46.04468543,2.131732308
46.04468543,1.960875413
46.04468543,1.790018519
46.04468543,1.619161625
46.04468543,1.448304731
46.04468543,1.277447836
46.04468543,1.106590942
46.04468543,0.935734048
46.54542055,7.94117019
46.54542055,7.770313296
46.54542055,7.599456401
46.54542055,7.428599507
46.54542055,6.916028824
46.54542055,6.74517193
46.54542055,6.574315035
46.54542055,6.403458141
46.54542055,6.232601247
46.54542055,6.061744353
46.54542055,5.890887458
46.54542055,5.378316775
46.54542055,5.207459881
46.54542055,5.036602987
46.54542055,4.865746092
46.54542055,4.694889198
46.54542055,4.524032304
46.54542055,4.353175409
46.54542055,4.182318515
46.54542055,4.011461621
46.54542055,3.840604727
46.54542055,3.669747832
46.54542055,3.498890938
46.54542055,2.644606466
46.54542055,2.473749572
46.54542055,2.302892678
46.54542055,2.132035784
46.54542055,1.961178889
47.04615568,7.941473666
47.04615568,7.770616771
47.04615568,6.745475406
47.04615568,6.574618511
47.04615568,6.403761617
47.04615568,6.232904723
47.04615568,5.207763357
47.04615568,5.036906463
47.04615568,4.866049568
47.04615568,4.695192674
47.04615568,2.474053048
47.04615568,2.303196154
47.04615568,2.132339259
47.04615568,1.961482365
47.5468908,8.112634036
47.5468908,7.941777142
47.5468908,7.770920247
47.5468908,7.600063353
47.5468908,7.429206459
47.5468908,7.258349564
47.5468908,7.08749267
47.5468908,5.208066833
47.5468908,5.037209938
47.5468908,2.474356524
47.5468908,2.30349963
47.5468908,2.132642735
47.5468908,1.961785841
48.04762593,7.942080617
48.04762593,7.600366829
48.04762593,7.429509934
48.04762593,7.25865304
48.04762593,7.087796146
48.04762593,5.208370309
48.04762593,5.037513414
48.04762593,2.47466
48.04762593,2.303803105
48.54836105,7.600670305
48.54836105,7.42981341
48.54836105,7.258956516
48.54836105,7.088099622
48.54836105,6.23381515
48.54836105,6.062958256
48.54836105,5.892101362
48.54836105,5.721244467
48.54836105,5.550387573
48.54836105,5.379530679
48.54836105,5.208673784
48.54836105,5.03781689
48.54836105,4.525246207
48.54836105,2.474963476
48.54836105,2.304106581
49.04909618,8.113544463
49.04909618,7.942687569
49.04909618,7.771830675
49.04909618,7.60097378
49.04909618,7.430116886
49.04909618,7.259259992
49.04909618,7.088403097
49.04909618,6.234118626
49.04909618,6.063261732
49.04909618,5.892404837
49.04909618,5.721547943
49.04909618,5.550691049
49.04909618,5.379834154
49.04909618,5.20897726
49.04909618,4.525549683
49.04909618,4.354692789
49.04909618,2.304410057
49.04909618,2.133553163
49.04909618,1.962696268
49.5498313,11.70184272
49.5498313,11.53098583
49.5498313,11.36012893
49.5498313,11.18927204
49.5498313,11.01841514
49.5498313,10.84755825
49.5498313,10.67670135
49.5498313,10.50584446
49.5498313,10.33498757
49.5498313,10.16413067
49.5498313,9.993273776
49.5498313,9.822416882
49.5498313,9.651559988
49.5498313,9.480703094
49.5498313,9.309846199
49.5498313,9.138989305
49.5498313,8.968132411
49.5498313,8.797275516
49.5498313,8.626418622
49.5498313,8.455561728
49.5498313,8.284704833
49.5498313,8.113847939
49.5498313,7.942991045
49.5498313,7.772134151
49.5498313,7.601277256
49.5498313,7.430420362
49.5498313,7.259563468
49.5498313,7.088706573
49.5498313,6.917849679
49.5498313,6.746992785
49.5498313,6.57613589
49.5498313,6.405278996
49.5498313,6.234422102
49.5498313,4.525853159
49.5498313,4.354996264
49.5498313,2.133856639
49.5498313,1.962999744
50.05056643,11.7021462
50.05056643,11.5312893
50.05056643,11.36043241
50.05056643,11.18957551
50.05056643,11.01871862
50.05056643,10.84786172
50.05056643,10.67700483
50.05056643,10.50614794
50.05056643,10.33529104
50.05056643,10.16443415
50.05056643,9.993577252
50.05056643,9.822720358
50.05056643,9.651863464
50.05056643,9.481006569
50.05056643,9.310149675
50.05056643,9.139292781
50.05056643,8.968435886
50.05056643,8.797578992
50.05056643,8.626722098
50.05056643,8.455865204
50.05056643,8.285008309
50.05056643,8.114151415
50.05056643,7.772437626
50.05056643,7.601580732
50.05056643,7.430723838
50.05056643,7.259866943
50.05056643,4.526156635
50.05056643,4.35529974
50.05056643,2.134160114
50.05056643,1.96330322
50.55130155,11.70244967
50.55130155,11.53159278
50.55130155,11.36073588
50.55130155,11.18987899
50.55130155,11.01902209
50.55130155,10.8481652
50.55130155,10.67730831
